session,method,gender,emotion,n_annotators,agreement,path,label,filename,text
5,impro,M,hap,3,2,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F028.wav,happy,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F028.wav," Okay, thank you. All right, bye-bye."
5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M000.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M000.wav, Do you guys all extreme? Can I help you?
5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M001.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M001.wav, Because this happens every two weeks.
5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M002.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M002.wav, You've lost your connection. Yeah.
5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M003.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M003.wav, Okay.
5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M004.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M004.wav, and it's not it.
5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M005.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M005.wav, Has somebody tried to ping your site?
5,impro,M,neu,3,2,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M006.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M006.wav," Okay, well I don't know and it consistently happens every two weeks."
5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M007.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M007.wav," Well, you know what does your DSL of DSL right?"
5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M008.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M008.wav," Okay, does your DSL cable travel along distance by any chance or does it go through any windows? I mean is it..."
5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M009.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M009.wav," Okay, is it being compressed between anything by any chance? Because sometimes your connection can be disrupted just by the cable being squished."
5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M010.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M010.wav," Yeah, that can create a bad connection. And it won't always be a bad connection, but it'll be a bad off and on."
5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M011.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M011.wav," Yeah, well, absolutely. Well, let's just go ahead and just do a basic diagnostic of your system first off. Okay. Can you go down to your start button?"
5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M012.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M012.wav," Okay, and go ahead and click on run"
5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M013.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M013.wav," Okay, we're gonna get your a little black box. It's gonna come up. Do you see that?"
5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M014.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M014.wav," Okay, you've got your C colon go ahead and tab in directory list."
5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M015.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M015.wav, and hit enter.
5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M016.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M016.wav," Okay, can you tell me what that says?"
5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M017.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M017.wav," Okay, okay, and letters and numbers and stuff. Can you just type in IP address search and hit enter?"
5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M018.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M018.wav," Okay, does it list your IP address there?"
5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M019.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M019.wav," Set to zero. So okay, maybe that's our problem that could very well be our problem there somehow you've lost your IP address I'm not sure why that would happen every week. It could be a cycling issue something like that But let's go ahead and type your IP address in again"
5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M020.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M020.wav," Well, if it does happen again, let me give you my direct number and you can call me actually I'll give you my cell number It's"
5,impro,M,neu,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M021.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M021.wav," Of course, we'll see. Yeah, I mean obviously you've worked you know, I don't want to hassle you anymore"
5,impro,M,neu,3,2,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M022.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M022.wav, I completely understand.
5,impro,M,neu,3,2,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M023.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M023.wav," Absolutely, and I just don't want that to happen to you anymore."
5,impro,M,neu,3,2,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M024.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M024.wav," So much. Absolutely, it's a new service we're offering. Yeah."
5,impro,M,neu,3,2,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M025.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M025.wav, We want you to be happy. You're our customer and you're the most important thing. Okay.
5,impro,M,hap,3,3,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M026.wav,happy,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M026.wav," Oh, great. Well, that makes me very happy. That makes us all happy here at DSL Extreme. Is there anything else I can help you with?"
5,impro,M,neu,3,2,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M027.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M027.wav," All right, you have a wonderful day. Call us anytime."
5,impro,M,hap,3,2,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M028.wav,happy,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M028.wav," All right, bye bye."
5,script,M,neu,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F000.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F000.wav, Who's the only one I know who loves his parents?
5,script,M,hap,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F001.wav,happy,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F001.wav," It's alright, it's a good thing. It's lovely here. The air is sweet."
5,script,M,neu,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F003.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F003.wav," Well, your mother, first of all, pretty much told me to leave."
5,script,M,neu,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F006.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F006.wav, I figured they would. Your mother at least.
5,script,M,neu,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F007.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F007.wav, well from her perspective I mean well so did I come here
5,script,M,hap,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F009.wav,happy,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F009.wav," Oh Chris, I've been ready for a long time."
5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F010.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F010.wav, I almost got married two years ago.
5,script,M,hap,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F012.wav,happy,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F012.wav, every day since.
5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F016.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F016.wav," Like Larry's brother. Do it like you, Chris. What's the matter?"
5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F019.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F019.wav, Even in your letters there was something ashamed.
5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F020.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F020.wav, You have to tell me.
5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F021.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F021.wav, Wouldn't work like this.
5,script,M,neu,3,3,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F022.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F022.wav, Yeah sure
5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F023.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F023.wav, How many?
5,script,M,sad,3,3,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F024.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F024.wav, Do you still feel like that?
5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F025.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F025.wav," Because you can't feel like that anymore Chris. Because everything you have, you have a right to. And me included."
5,script,M,hap,3,3,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F027.wav,happy,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F027.wav, What do I do with a fortune?
5,script,M,sur,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M002.wav,surprise,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M002.wav, Why?
5,script,M,neu,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M003.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M003.wav, Well
5,script,M,sur,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M012.wav,surprise,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M012.wav, Подид exist!
5,script,M,hap,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M013.wav,happy,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M013.wav, You felt sleep that far back?
5,script,M,sur,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M018.wav,surprise,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M018.wav, I kissed you.
5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M019.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M019.wav, Let's go for a ride at. I want to be alone.
5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M020.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M020.wav," No, nothing like that."
5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M021.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M021.wav," Yeah, I suppose I have been but it's going from me"
5,script,M,neu,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M022.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M022.wav, I don't know where to start.
5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M023.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M023.wav, It's all mixed up with so many other things.
5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M025.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M025.wav, I lost them.
5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M026.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M026.wav, Just a bit more.
5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M027.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M027.wav, It takes time to toss something like that off. Because it weren't just men.
5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M029.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M029.wav," I know it's a little thing, but that's just the kind of guys I had. They didn't die. They killed themselves for each other."
5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M030.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M030.wav," I mean that exactly, any more selfish, it's just a little bit more selfish, and they'd have been here today. And it gave me an idea while I was watching them all go down."
5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M033.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M033.wav, It was And then I went home It was incredible You didn't have any meaning there
5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M036.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M036.wav, I felt what you said Assume somehow Because nobody had changed at all
5,script,M,sad,3,3,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M039.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M039.wav, Can I guess it included you?
5,script,M,sad,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M040.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M040.wav," I want you now, Annie."
5,script,M,hap,3,2,Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M042.wav,happy,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M042.wav, And I'm gonna make you a fortune.
5,script,F,sad,3,3,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F000.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F000.wav, What's he gonna say? Maybe we oughta tell him before he sees it.
5,script,F,sad,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F004.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F004.wav, Did you talk to him?
5,script,F,sad,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F005.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F005.wav, You cried hard.
5,script,F,sad,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F006.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F006.wav, It's thinking about him again.
5,script,F,sad,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F007.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F007.wav, He's getting just like after Larry died. He's having dreams. He's walking around at night.
5,script,F,sad,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F008.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F008.wav, What's the meaning of that?
5,script,F,neu,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F017.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F017.wav," Well, I got an idea, but what's the story?"
5,script,F,neu,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F024.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F024.wav," Well, you're considered fellow. There's nothing wrong in that."
5,script,F,neu,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F025.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F025.wav, Have you asked Annie yet to marry you?
5,script,F,neu,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F026.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F026.wav," Well, how do you know that she will go along with it? I mean, maybe she feels the same way as your father."
5,script,F,neu,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F027.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F027.wav, The trouble is you don't see enough women you never have.
5,script,F,neu,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F028.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F028.wav," Well, I just don't see why it has to be any."
5,script,F,sad,3,3,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F031.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F031.wav, You marry his girl and you're pronouncing him dead. Now what's gonna happen to your father? Do you know? I don't.
5,script,F,ang,3,2,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F033.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F033.wav, What the hell is this?
5,script,F,ang,3,3,Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F034.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F034.wav, Are you crazy?
